Pay Item,Description,Quantity,Unit,Unit Price,Bid Date,Bidder Name,ProjectID,Job Size,Job Desc,County,Region,Pos,Extension,Bidder2Name,Bidder3Name,Bidder2Total,Bidder3Total,JobFederalID,PopulationArea,StateID,DistrictIDs,DistrictNames
213-09269,"FLOWABLE BACKFILL, NON- REMOVABLE",5.0,C.Y.,472.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,1,2360.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
213-09269,"FLOWABLE BACKFILL, NON- REMOVABLE",5.0,C.Y.,750.0,05/07/2026,ICC GROUP INC,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,2,3750.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
213-09269,"FLOWABLE BACKFILL, NON- REMOVABLE",5.0,C.Y.,500.0,05/07/2026,DUNNET BAY CONSTRUCTION COMPANY,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,3,2500.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
213-09269,"FLOWABLE BACKFILL, NON- REMOVABLE",5.0,C.Y.,1500.0,05/07/2026,MILESTONE CONTRACTORS LP,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,4,7500.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
214-12239,"GEOTEXTILE FOR PAVEMENT, TYPE 2B",788.0,SYS,5.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,1,3940.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
214-12239,"GEOTEXTILE FOR PAVEMENT, TYPE 2B",788.0,SYS,7.0,05/07/2026,ICC GROUP INC,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,2,5516.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
214-12239,"GEOTEXTILE FOR PAVEMENT, TYPE 2B",788.0,SYS,3.5,05/07/2026,DUNNET BAY CONSTRUCTION COMPANY,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,3,2758.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
214-12239,"GEOTEXTILE FOR PAVEMENT, TYPE 2B",788.0,SYS,7.0,05/07/2026,MILESTONE CONTRACTORS LP,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,4,5516.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
302-06464,SUBBASE FOR PCCP,52.0,C.Y.,121.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,1,6292.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
302-06464,SUBBASE FOR PCCP,52.0,C.Y.,100.0,05/07/2026,ICC GROUP INC,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,2,5200.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
302-06464,SUBBASE FOR PCCP,52.0,C.Y.,140.0,05/07/2026,DUNNET BAY CONSTRUCTION COMPANY,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,3,7280.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
302-06464,SUBBASE FOR PCCP,52.0,C.Y.,235.0,05/07/2026,MILESTONE CONTRACTORS LP,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,4,12220.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
303-07449,"COMPACTED AGGREGATE, NO. 73",104.0,TON,56.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,1,5824.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
303-07449,"COMPACTED AGGREGATE, NO. 73",104.0,TON,45.0,05/07/2026,ICC GROUP INC,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,2,4680.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
303-07449,"COMPACTED AGGREGATE, NO. 73",104.0,TON,100.0,05/07/2026,DUNNET BAY CONSTRUCTION COMPANY,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,3,10400.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
303-07449,"COMPACTED AGGREGATE, NO. 73",104.0,TON,90.0,05/07/2026,MILESTONE CONTRACTORS LP,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,4,9360.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
304-07493,"WIDENING WITH HMA, TYPE B",51.0,TON,194.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,1,9894.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
304-07493,"WIDENING WITH HMA, TYPE B",51.0,TON,194.0,05/07/2026,ICC GROUP INC,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,2,9894.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
304-07493,"WIDENING WITH HMA, TYPE B",51.0,TON,240.0,05/07/2026,DUNNET BAY CONSTRUCTION COMPANY,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,3,12240.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
304-07493,"WIDENING WITH HMA, TYPE B",51.0,TON,175.0,05/07/2026,MILESTONE CONTRACTORS LP,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,4,8925.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
306-08034,"MILLING, ASPHALT, 1 1/2 IN.",686.0,SYS,17.6,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,1,12073.6,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
306-08034,"MILLING, ASPHALT, 1 1/2 IN.",686.0,SYS,19.0,05/07/2026,ICC GROUP INC,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,2,13034.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
306-08034,"MILLING, ASPHALT, 1 1/2 IN.",686.0,SYS,16.0,05/07/2026,DUNNET BAY CONSTRUCTION COMPANY,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,3,10976.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
306-08034,"MILLING, ASPHALT, 1 1/2 IN.",686.0,SYS,6.0,05/07/2026,MILESTONE CONTRACTORS LP,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,4,4116.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
401-000002,"QC/QA-HMA, 3, 58S, SURFACE, 9.5 mm",105.0,TON,237.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,1,24885.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
401-000002,"QC/QA-HMA, 3, 58S, SURFACE, 9.5 mm",105.0,TON,237.0,05/07/2026,ICC GROUP INC,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,2,24885.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
401-000002,"QC/QA-HMA, 3, 58S, SURFACE, 9.5 mm",105.0,TON,237.0,05/07/2026,DUNNET BAY CONSTRUCTION COMPANY,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,3,24885.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
401-000002,"QC/QA-HMA, 3, 58S, SURFACE, 9.5 mm",105.0,TON,260.0,05/07/2026,MILESTONE CONTRACTORS LP,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,4,27300.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
401-000038,"QC/QA-HMA, 3, 58S, INTERMEDIATE, 19.0 mm",80.0,TON,180.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,1,14400.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
401-000038,"QC/QA-HMA, 3, 58S, INTERMEDIATE, 19.0 mm",80.0,TON,180.0,05/07/2026,ICC GROUP INC,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,2,14400.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
401-000038,"QC/QA-HMA, 3, 58S, INTERMEDIATE, 19.0 mm",80.0,TON,180.0,05/07/2026,DUNNET BAY CONSTRUCTION COMPANY,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,3,14400.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
401-000038,"QC/QA-HMA, 3, 58S, INTERMEDIATE, 19.0 mm",80.0,TON,240.0,05/07/2026,MILESTONE CONTRACTORS LP,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,4,19200.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
401-000047,"QC/QA-HMA, 3, 58S, BASE, 25.0 mm",192.0,TON,138.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,1,26496.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
401-000047,"QC/QA-HMA, 3, 58S, BASE, 25.0 mm",192.0,TON,138.0,05/07/2026,ICC GROUP INC,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,2,26496.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
401-000047,"QC/QA-HMA, 3, 58S, BASE, 25.0 mm",192.0,TON,138.0,05/07/2026,DUNNET BAY CONSTRUCTION COMPANY,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,3,26496.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
401-000047,"QC/QA-HMA, 3, 58S, BASE, 25.0 mm",192.0,TON,198.0,05/07/2026,MILESTONE CONTRACTORS LP,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,4,38016.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
401-11526,JOINT ADHESIVE,1318.0,L.F.,3.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,1,3954.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
401-11526,JOINT ADHESIVE,1318.0,L.F.,3.0,05/07/2026,ICC GROUP INC,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,2,3954.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
401-11526,JOINT ADHESIVE,1318.0,L.F.,3.0,05/07/2026,DUNNET BAY CONSTRUCTION COMPANY,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,3,3954.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
401-11526,JOINT ADHESIVE,1318.0,L.F.,2.75,05/07/2026,MILESTONE CONTRACTORS LP,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,4,3624.5,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
401-12439,VOID REDUCING ASPHALT MEMBRANE FOR HMA,1919.0,L.F.,8.6,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,1,16503.4,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
401-12439,VOID REDUCING ASPHALT MEMBRANE FOR HMA,1919.0,L.F.,0.4,05/07/2026,ICC GROUP INC,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,2,767.6,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
401-12439,VOID REDUCING ASPHALT MEMBRANE FOR HMA,1919.0,L.F.,8.3,05/07/2026,DUNNET BAY CONSTRUCTION COMPANY,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,3,15927.7,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
401-12439,VOID REDUCING ASPHALT MEMBRANE FOR HMA,1919.0,L.F.,9.55,05/07/2026,MILESTONE CONTRACTORS LP,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,4,18326.45,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
406-05520,ASPHALT FOR TACK COAT,1.0,TON,770.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,1,770.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
406-05520,ASPHALT FOR TACK COAT,1.0,TON,770.0,05/07/2026,ICC GROUP INC,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,2,770.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
406-05520,ASPHALT FOR TACK COAT,1.0,TON,770.0,05/07/2026,DUNNET BAY CONSTRUCTION COMPANY,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,3,770.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
406-05520,ASPHALT FOR TACK COAT,1.0,TON,3000.0,05/07/2026,MILESTONE CONTRACTORS LP,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,4,3000.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
601-02241,"GUARDRAIL, REMOVE",1135.0,L.F.,7.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,1,7945.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
601-02241,"GUARDRAIL, REMOVE",1135.0,L.F.,4.0,05/07/2026,ICC GROUP INC,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,2,4540.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
601-02241,"GUARDRAIL, REMOVE",1135.0,L.F.,7.0,05/07/2026,DUNNET BAY CONSTRUCTION COMPANY,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,3,7945.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
601-02241,"GUARDRAIL, REMOVE",1135.0,L.F.,7.0,05/07/2026,MILESTONE CONTRACTORS LP,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,4,7945.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
601-12281,"GUARDRAIL, MGS W-BEAM, 6 FT 3 IN. SPACING",757.0,L.F.,25.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,1,18925.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
601-12281,"GUARDRAIL, MGS W-BEAM, 6 FT 3 IN. SPACING",757.0,L.F.,21.0,05/07/2026,ICC GROUP INC,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,2,15897.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
601-12281,"GUARDRAIL, MGS W-BEAM, 6 FT 3 IN. SPACING",757.0,L.F.,25.0,05/07/2026,DUNNET BAY CONSTRUCTION COMPANY,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,3,18925.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
601-12281,"GUARDRAIL, MGS W-BEAM, 6 FT 3 IN. SPACING",757.0,L.F.,25.0,05/07/2026,MILESTONE CONTRACTORS LP,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,4,18925.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
601-12291,"GUARDRAIL TRANSITION, MGS WITH CURB",2.0,EACH,4050.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,1,8100.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
601-12291,"GUARDRAIL TRANSITION, MGS WITH CURB",2.0,EACH,3100.0,05/07/2026,ICC GROUP INC,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,2,6200.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
601-12291,"GUARDRAIL TRANSITION, MGS WITH CURB",2.0,EACH,4050.0,05/07/2026,DUNNET BAY CONSTRUCTION COMPANY,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,3,8100.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
601-12291,"GUARDRAIL TRANSITION, MGS WITH CURB",2.0,EACH,4050.0,05/07/2026,MILESTONE CONTRACTORS LP,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,4,8100.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
601-12292,"GUARDRAIL TRANSITION, MGS WITHOUT CURB",2.0,EACH,3950.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,1,7900.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
601-12292,"GUARDRAIL TRANSITION, MGS WITHOUT CURB",2.0,EACH,3000.0,05/07/2026,ICC GROUP INC,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,2,6000.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
601-12292,"GUARDRAIL TRANSITION, MGS WITHOUT CURB",2.0,EACH,3950.0,05/07/2026,DUNNET BAY CONSTRUCTION COMPANY,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,3,7900.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
601-12292,"GUARDRAIL TRANSITION, MGS WITHOUT CURB",2.0,EACH,3950.0,05/07/2026,MILESTONE CONTRACTORS LP,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,4,7900.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
601-94689,"GUARDRAIL END TREATMENT, TYPE OS",4.0,EACH,3400.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,1,13600.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
601-94689,"GUARDRAIL END TREATMENT, TYPE OS",4.0,EACH,2900.0,05/07/2026,ICC GROUP INC,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,2,11600.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
601-94689,"GUARDRAIL END TREATMENT, TYPE OS",4.0,EACH,3400.0,05/07/2026,DUNNET BAY CONSTRUCTION COMPANY,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,3,13600.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
601-94689,"GUARDRAIL END TREATMENT, TYPE OS",4.0,EACH,3400.0,05/07/2026,MILESTONE CONTRACTORS LP,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,4,13600.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
602-06729,BARRIER DELINEATOR,16.0,EACH,22.08,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,1,353.28,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
602-06729,BARRIER DELINEATOR,16.0,EACH,22.08,05/07/2026,ICC GROUP INC,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,2,353.28,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
602-06729,BARRIER DELINEATOR,16.0,EACH,22.08,05/07/2026,DUNNET BAY CONSTRUCTION COMPANY,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,3,353.28,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
602-06729,BARRIER DELINEATOR,16.0,EACH,22.08,05/07/2026,MILESTONE CONTRACTORS LP,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,4,353.28,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
603-06060,"FENCE, FARM FIELD, RESET",182.0,L.F.,30.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,1,5460.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
603-06060,"FENCE, FARM FIELD, RESET",182.0,L.F.,16.0,05/07/2026,ICC GROUP INC,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,2,2912.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
603-06060,"FENCE, FARM FIELD, RESET",182.0,L.F.,30.0,05/07/2026,DUNNET BAY CONSTRUCTION COMPANY,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,3,5460.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
603-06060,"FENCE, FARM FIELD, RESET",182.0,L.F.,30.0,05/07/2026,MILESTONE CONTRACTORS LP,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,4,5460.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
605-06145,"CURB AND GUTTER, CONCRETE, TYPE B",90.0,L.F.,84.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,1,7560.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
605-06145,"CURB AND GUTTER, CONCRETE, TYPE B",90.0,L.F.,70.0,05/07/2026,ICC GROUP INC,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,2,6300.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
605-06145,"CURB AND GUTTER, CONCRETE, TYPE B",90.0,L.F.,120.0,05/07/2026,DUNNET BAY CONSTRUCTION COMPANY,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,3,10800.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
605-06145,"CURB AND GUTTER, CONCRETE, TYPE B",90.0,L.F.,98.0,05/07/2026,MILESTONE CONTRACTORS LP,B -43355-A,1855375.11,BRIDGE DECK OVERLAY,PORTER,4,4,8820.0,ICC GROUP INC,DUNNET BAY CONSTRUCTION COMPANY,2019000.0,2024864.5,2002344,,IN,4,LAPORTE
